making,0.757562,-0.00104389,0.00111485,-0.000413113,0.000983255,-0.0024882,0.00138672,0.000945896,0.00572302,-0.000297644,-0.00648097,0.00561991,0.00111071,-0.00366154,0.0104791,9.27181e-05,0.000596542,0.00140081,0.00160917,-0.0016056
my,-2.27957,0.00196862,0.00181364,0.00428924,0.00442156,0.000518776,-0.00152752,-0.00479351,0.00229896,0.000102255,0.00202134,-0.00323907,-0.00396115,0.00225277,0.000272959,-0.000755339,0.0022565,0.00766964,0.00273666,0.000989687
beautiful,0.140608,0.00283567,0.00746303,0.00540265,-0.00245748,0.00137171,0.000474304,0.00210131,-0.00243316,-0.00462569,-0.000814981,-0.00264093,-0.000694792,0.00346622,0.00489277,-0.00810559,-0.00665833,-0.00565504,0.000916544,-0.000806683
figure,0.483601,-0.000333916,-0.00195682,-0.00479029,0.00233542,-0.0085622,0.00494191,0.00348695,0.00681537,0.00301028,-0.000298959,-0.00270057,-0.00281629,0.000195539,0.00304691,-0.00345799,0.00240154,0.000795512,-0.00346386,-0.00162989
give,0.543439,0.0051162,0.00130789,-0.00195,-0.00169033,0.0022419,0.000241545,-0.0008927,0.00189395,-0.000721867,-0.0116581,6.95605e-06,0.00468638,0.00314156,-0.000171906,0.00227281,-0.00134404,-0.00129068,-0.00535123,0.00687789
in,-2.1307,-0.0075971,0.00223357,0.00577754,0.00266003,0.000543821,0.00196308,-0.000679988,-0.00424091,-0.00421543,0.00586988,0.00329432,0.00334157,-0.00120556,0.00113968,0.00450153,0.00220045,-0.00153165,0.00441055,-0.000993382
tax,0.530622,-0.00359265,-0.00457622,0.00270604,-0.00655188,-0.00252733,0.00105488,0.000466911,-0.00213404,0.00236834,0.00077016,-0.000385167,0.00224446,0.00507823,-0.00102407,-0.00153519,0.000703383,-0.00339248,0.00192715,0.00184994
heard,-0.216969,0.000250084,0.00212822,0.00507661,0.00354321,0.0013801,-0.0046731,0.00945303,0.00354372,0.00252928,0.00636914,0.000275002,0.00539724,0.00273574,-0.002209,0.000533774,0.00907294,0.000746331,0.00275521,0.000741225
something,0.138908,0.00470762,-0.000927875,0.00437449,-0.00340202,-0.0031859,-0.00514358,-0.00264881,0.00104089,-0.00292491,0.00159826,0.000994142,-0.00313941,-0.00133243,-0.00505178,-0.00513381,0.00282873,-0.00177329,-0.000398887,-0.00123352
want,0.335971,0.00856442,0.00111928,0.00158474,-0.00245039,-0.00192998,0.000846105,0.00241843,-0.00261664,0.00225759,-0.00297642,0.00101573,-0.00217795,-0.005826,-0.00428963,-0.00186246,-0.00214565,0.00150777,-0.000497881,-0.00327191
sense,0.438426,-0.00232894,0.00750836,-0.00190337,0.00202326,0.00740549,0.0113949,-0.000375678,-0.00136909,-0.00143861,0.0041018,-0.0044364,0.000514696,-0.00163193,0.00530413,-0.00110649,0.00881129,0.00278266,0.00114474,0.00507054
times,0.247107,0.00483512,-0.00121274,-0.000662101,-0.00234129,-0.00050227,-0.00973293,-0.00020348,-0.00221142,0.00145537,-0.000901036,-0.00490201,0.00500699,-0.00240328,0.00334956,-0.00173217,-0.00176718,0.00170651,-0.000811394,-0.00136526
absolute,0.549467,-0.00148068,0.00186632,0.00147002,-0.0103064,-0.0034462,0.00318528,0.00583366,-0.000805509,0.000856844,-0.0028835,-0.00379262,-0.000997548,0.00439772,0.00188387,0.00329579,-0.00254679,-0.00410589,-0.00197743,-0.00109452
huge,0.0975581,0.000963876,0.00371442,-0.0063682,0.00497828,0.00507869,0.000466394,-0.00653709,0.00316208,4.62325e-05,-0.000984881,0.00611701,-8.79945e-05,0.000277021,0.00188852,0.00372248,0.00146737,-0.00252,0.00565632,-0.000637034
needs,0.698503,0.00634526,0.00488641,-0.000255267,0.00196104,-0.00543582,-0.00556957,0.00140488,-0.00650636,-0.000455805,-0.00476928,0.000984208,-0.0012604,0.00362545,-0.00404588,-0.00294027,-0.00521346,0.0014574,0.00195999,0.00254906
end,0.103478,-0.000434502,-0.00701038,-0.00277694,-0.00785088,0.000520976,0.000653772,-0.00184514,0.00100857,0.000238718,-0.00358964,-0.00674407,-0.0011883,0.000226849,0.00364173,0.00203231,0.00133756,0.001304,-0.00463011,0.00236673
provide,0.555147,-0.00687721,-0.00399983,-0.00184969,-0.000352358,-0.00740241,-0.0120143,0.00290295,0.000650433,0.00050956,-0.00150398,0.0002265,0.00132936,0.00167646,0.000502709,0.0042411,-0.00133139,-0.000549715,0.000694972,0.00225866
travel,0.426029,-0.00177806,-0.00759105,0.00418021,-0.00131189,-0.00316498,0.00108664,0.0106909,-0.0107191,-0.00436263,-0.000439715,-0.00340914,-0.000114231,0.00337943,-0.00328429,-0.00732304,-0.00105298,-0.00214856,0.00240296,0.0024791
comfort,0.643217,-0.000775977,0.000529035,-0.00107132,0.00916835,0.00278649,-0.0011974,-0.00475798,0.00276949,0.00457304,0.000933664,-0.00303724,0.00457346,0.00491911,-0.00212056,-0.000355599,-0.00511351,0.00518152,-0.00501842,0.00268318
sudden,0.222342,-0.00464897,0.00352904,0.000934586,0.00585287,-0.00561399,-0.00530019,-0.00268649,-0.0021743,-0.00258586,0.000581816,-0.00117855,0.00186278,-0.00386408,0.00235532,-0.00428526,0.000525418,-2.08076e-05,-0.00068873,0.00229466
machine,-0.664089,0.00010506,0.00245339,0.00121548,-0.00183677,0.000311967,-0.00522825,0.00271558,0.00196611,0.00259284,-0.00296497,-0.00595297,0.00468373,0.0101396,-0.00551581,-0.00320076,0.0020589,-0.00290964,0.00298861,-0.000173905
how,-1.23225,0.0062091,0.0011595,-0.00370879,0.000221587,0.00380551,0.00701135,0.00758235,0.0012986,-0.000874641,-0.00222364,-0.000958387,0.00313589,0.00238933,-0.00407547,0.00683617,0.000312641,0.00334129,0.00564145,0.00711327
animal,0.255532,-0.00401093,-0.00646037,-0.00452934,0.004605,0.00398594,0.00240186,0.00510963,0.00419286,0.00273903,0.00388333,-0.00529186,-0.000165308,-0.00092407,-0.00458011,0.00071079,0.00303867,0.00260348,0.00343118,-0.00110564
instead,0.388715,0.00362031,-0.00430899,-0.000398424,-0.00363199,0.00151202,0.00344995,-0.00509679,-0.000214204,-0.0059895,0.00486044,-0.0045016,-0.00293579,0.00174499,0.000498186,9.31947e-05,0.00553905,0.00177868,0.00105387,-0.00166339
stir,0.442426,-0.000639974,0.00388752,0.0061942,0.000242727,-0.00278599,-0.00478317,0.00540678,0.00145543,0.00204923,-0.00560751,0.000614136,-0.00289085,0.00383864,-0.00565951,0.000553855,-0.00392873,-0.00152318,0.00176067,-0.00738539
creature,0.501928,0.00288168,0.00149552,-0.00431594,-0.00177711,0.0046494,-0.000917056,-0.00360501,0.000225431,0.000243709,-0.0010182,0.00198017,-0.00714103,0.0112206,0.00219208,-0.00129165,0.00192557,0.00266169,0.0054321,-0.00336997
buildings,0.397584,0.00033627,-0.00392197,0.00294052,-0.000644916,0.00363561,-0.00745206,-0.000865628,0.00161848,0.00272638,-0.000553375,0.000578617,-0.00553831,0.000375696,1.50228e-05,0.00473762,-0.00221336,-0.00159596,0.0011466,-0.00417557
tried,-0.078387,0.000203184,-0.00522788,0.00161449,0.00657203,-0.00551936,-0.00221982,-0.00737664,-0.00122825,0.00212192,0.00254577,0.00344905,-0.00557563,-0.00686052,-0.00282932,0.00164662,-0.000986301,-0.002507,-0.0014583,-0.00145636
may,-1.26855,0.0117783,0.00161724,-0.000159511,0.00170876,0.000495009,0.0036937,0.00591732,0.00136605,-0.00278634,0.000564398,-0.0031265,-0.00120247,-0.00520955,0.0042149,-0.0072011,0.000237882,0.00264408,0.00344291,0.0018565
stop,0.633867,0.00135013,0.00136396,0.000947731,-0.0016125,-0.00519621,0.00226807,-0.00387385,0.00168411,-0.00341677,-0.00220614,0.00133385,-0.00022835,0.00295799,-0.00436425,0.00374047,0.00451156,0.00502221,-0.00318862,0.00430691
after,-0.649516,-0.00138123,-0.00168192,-0.0010513,0.00146299,0.000132457,3.17674e-06,-0.0028196,-0.00312861,-0.00270538,0.00406969,-0.00479703,-0.00157635,0.00190241,-0.00407282,-0.00334954,0.00180685,-0.00118433,-0.000986911,2.29655e-05
them,-0.872737,-0.00559132,-0.00457113,0.00348042,0.00133766,-0.00798123,0.0068071,0.00645677,-0.00250816,-0.00316438,-0.00633941,-0.00313615,0.00204044,0.00753642,0.00355728,0.00206621,-0.00542049,0.00579951,0.00304803,0.00270459
lay,0.202094,-0.00413547,-0.00605383,0.00180226,-0.00485001,0.00101468,0.00325476,0.000767983,-0.00113127,0.00410658,-0.00315186,-0.000468145,-0.00462398,-0.00353326,-0.0013943,-0.00319328,-0.00211355,-0.00403357,0.00381573,0.00103012
coming,0.115533,-0.000427391,-0.00618732,-0.00244395,0.0040818,0.00437213,-0.00333213,-0.00169289,-0.00451913,0.000493453,-0.000133019,0.00100482,-0.000418116,0.000134061,0.0030824,-0.00380075,-0.00704722,0.00697669,0.00438821,0.00137256
such,-0.547432,-0.000562096,-0.000703928,0.00024927,0.00272687,3.8025e-05,-0.00600129,0.00313728,0.00151877,-0.00111692,0.000841608,-0.00205114,-0.00420398,-0.00912534,-0.00335162,0.00239147,0.00413965,0.000151211,0.00222719,0.00646439
grow,0.419895,0.000554017,0.00442056,0.00207175,-0.00202452,0.00270969,0.00458256,4.74358e-05,0.00274301,-0.00166662,-0.0020376,-0.000207875,-0.00228037,0.000116278,0.000610863,0.00516476,-0.00592754,0.00483092,-0.00160031,-0.00133941
man,-0.0442927,0.00111949,-0.0012359,0.00635427,0.00300074,-0.00421944,0.00124618,-0.000741942,-0.00307849,-0.00198052,0.000876517,2.59171e-05,0.00534425,0.00536801,0.00220155,0.00379808,-0.00434968,-0.0070213,-0.00628724,-0.00649938
a,-2.49434,0.000539541,-0.00643823,0.00194104,-0.000534122,-0.000565963,0.00871152,-0.00495057,-0.00096743,-0.00331667,0.00597213,-0.00218562,0.000601119,0.00422904,0.000212564,0.00750435,0.00230721,0.00403162,0.00662753,-0.00634418
natural,0.696559,-0.00653209,0.000776301,0.00401822,-0.000101486,-0.00505411,-0.00931844,0.00426943,-0.0089359,-0.00285184,0.00122296,0.000240579,0.00559889,0.00284793,-0.000559262,0.00315876,-0.00495476,-0.00237609,-0.000682831,0.00986485
remember,0.40967,0.00224617,0.000653418,-0.00392009,-0.00488018,-0.00198557,0.00271932,-0.0035834,0.00987438,-0.000634883,0.000487995,0.00509258,0.00295287,-0.00377833,0.000178765,0.00161008,0.00225129,0.00777579,0.00206322,-0.00962441
together,0.544043,-0.00651281,0.00127074,0.00044461,0.00060544,-0.00340184,-0.000823315,0.00111291,-0.000252675,-6.32815e-05,0.00494849,-0.000227972,-0.00624337,0.00313361,-0.00150703,-0.0050873,0.000314698,0.0110269,0.00195036,-0.00265415
light,-0.193657,-0.00492851,0.00110975,-0.00376648,-0.00485923,-0.000640523,-0.000316927,-0.00888966,-0.00451725,-0.000441768,-0.00141824,-0.00143725,0.00125698,0.00631884,-0.00159723,-0.00793817,0.00605339,-0.00546972,-0.00226733,0.00167807
rather,-0.252017,0.00338787,0.00372614,-0.0101701,0.0016178,-0.00056191,-0.00347522,0.00230611,-0.00268742,0.00313828,-0.0045266,-0.00430487,0.00188543,-0.00243395,-0.00150468,-0.00204983,-0.00200952,0.00449728,-0.000428153,0.00211323
cannot,-0.369074,-0.000629784,0.00353687,0.00187408,-0.00054911,0.00478515,0.00611877,0.00673218,-0.00358226,-0.00392093,0.000751456,0.000251102,0.0033459,-0.00215307,0.00199966,-0.00115683,0.000331687,-0.00465612,0.000604719,0.000709356
green,0.368136,0.00245725,0.0030348,-0.00171436,0.00114296,-0.00273128,0.00125624,-0.00161182,0.00011947,-0.00364195,-0.00351285,-0.00146103,0.00474872,0.00285233,-0.00201883,-0.00117724,0.00666044,0.00174952,0.00408483,0.00321144
every,0.0685427,-0.00849195,0.000214695,0.00347041,0.000261324,-0.000350588,-0.00408573,0.000245493,0.00118945,-0.00229306,-0.00459035,0.00676631,-0.00207072,-0.0047023,0.000489561,0.0016833,0.000750059,0.00590138,-0.002576,0.00769605
volunteers,0.572775,-0.000198088,-0.00642767,0.00366892,0.000920353,0.00402318,-0.0100093,0.00354232,0.00159672,0.00304769,0.00511041,0.00187387,0.00455319,0.00318813,-0.00218908,0.000211268,0.00317235,0.010433,-0.00306604,-0.00406564
make,-0.207301,-0.00449669,0.00679691,-0.000449203,-0.00198045,-0.000258217,0.00133263,0.00174586,-0.00277789,0.0033324,-0.00260819,-0.00208219,0.00197882,0.00272842,0.00574312,0.00269786,-0.0010373,0.00204156,0.00067368,0.00597199
refund,0.32543,0.00198871,-0.00784933,-0.00527454,0.00561846,0.00101468,0.0061025,-0.000101074,0.000384907,0.00427283,0.00457061,0.000894742,0.00834798,-0.000928425,-0.00458743,0.00395864,-0.00261834,-0.00136109,0.00284081,0.0015422
help,0.62022,-0.000794741,-0.000883077,0.00421427,0.00161723,0.00298953,-0.00391305,-0.003602,0.00662761,7.59163e-05,0.000697233,-0.00354645,-0.00487179,0.000971304,0.00296004,0.00598343,0.00214728,-0.00410951,0.00405165,0.00166799
indeed,0.368005,0.0024482,0.00667416,-0.00571744,-0.000575624,0.000469208,-0.00343284,-0.00258674,-0.00608455,0.00118805,0.0017001,0.00222738,0.0051786,0.00352369,-0.00400158,0.00079229,0.00323732,-0.00109372,0.007084,-0.000597677
pointed,0.627906,0.0025006,-0.0112349,0.00624324,0.00139167,0.00032497,-0.00179198,-0.000714727,0.000144092,0.0025008,-0.00161173,-0.000636142,0.00455857,0.00407793,0.00188063,-0.00248616,0.000127375,0.000392139,0.0013946,-0.00143295
move,-0.0722066,0.00259226,0.0018446,0.000325017,-0.00144114,0.00664686,0.00132355,-0.00157224,-0.00517863,0.00246223,-0.00338515,0.000764841,0.00318067,0.000595157,0.00213868,-0.00716094,0.00315409,-0.00337717,0.00101551,3.92902e-07
soon,-0.0855714,0.00260852,-0.00531026,-0.00364696,0.00691784,0.00143187,-0.00164731,-0.00669669,0.000835922,-0.000803403,0.00104302,-0.00285422,-0.00191334,-0.00342566,-0.00270544,-0.00196772,0.00330825,0.00396224,0.00398732,-0.00265387
years,0.0499126,-0.00261684,0.000565565,0.00116919,0.00351724,-0.00633157,0.00342134,-0.00553383,0.00195173,-0.0045871,-0.00609793,-0.00374266,-0.00427177,-0.000107121,-0.000970731,-0.00592608,0.00217965,-0.00182907,-0.00500804,0.00219875
course,0.538353,-0.00235781,-0.000522335,-0.00340922,0.00236974,-0.00692774,0.000484183,0.0078972,-0.00383804,0.00753501,0.0015714,0.00158508,-0.00463082,-0.00285739,0.00154607,-0.00404796,-0.00238174,-0.00532503,-0.00166656,0.000932279
paper,0.690987,0.00142878,-0.00922934,-0.00256342,-0.00567222,-0.00360453,0.00144689,-0.00348281,0.000412748,-0.00473622,-8.03068e-05,0.0018416,0.00773879,0.00296863,-0.0047146,-0.000407718,0.00482378,-0.000944849,0.00260391,0.000102257
including,0.478382,-0.00403885,0.00205123,0.0071682,0.00182571,-0.00490501,-0.00236983,0.00685846,-0.00489185,0.00480192,-0.00345095,-0.00217129,-0.00219799,0.00451658,-0.00463275,-0.000850498,0.00123557,0.000115147,0.000431158,-2.18963e-05
signs,0.556562,-0.00513771,-0.00433988,-0.00494607,-0.000249128,0.00306977,0.000839745,0.00264398,-0.00331823,-0.00254508,-0.00962669,0.00125705,-0.00765858,-0.000217574,0.00457983,0.00305755,-0.00216504,-0.00100564,0.00198627,-0.00601382
cold,0.487388,-0.00776152,0.00260688,-0.00839865,-0.00101332,-0.00374918,-0.00269224,-0.00310488,0.00325091,0.00299469,0.00286891,0.00121812,0.00133432,-0.000500641,0.00398543,-0.00143648,-0.00222278,-0.00378756,0.00348274,-0.00705869
still,-0.810805,-0.000758718,-0.00128778,0.00247569,-0.00246627,-0.0107394,0.00112014,0.010841,-0.00311531,-0.00134545,0.00243477,0.00430071,-0.00299077,-0.00388856,-0.00236337,0.00196688,0.00105781,0.00310344,0.00375971,0.00789445
its,-1.631,0.00475763,0.000891628,0.000877067,-0.000463174,-0.0049723,-0.000495441,-0.00614497,-0.00152192,-0.00128365,-9.61171e-06,0.0106664,-0.00474516,-0.00270605,-0.00480947,0.000214193,-0.00844894,0.00175872,-0.00307335,-0.00111793
before,-1.31517,-0.00933302,0.00310251,-0.00157095,-0.00179945,-0.00292367,-0.00275846,-0.00526333,0.0092876,-2.21571e-05,-0.00220585,-0.00150995,0.00398107,-4.76283e-05,-0.00210916,-0.000701373,0.00122029,-0.00187141,0.00164846,0.000189681
perfect,0.457635,0.00334213,0.00399137,0.000481956,0.00546348,-0.00247806,0.0034931,0.00428337,0.00135415,0.00356724,-0.00219864,-0.00307518,0.00290166,0.00236499,-0.000470621,0.00396175,0.00410577,-0.000801938,0.00255287,0.00258757
masses,0.560466,0.00139671,0.000982004,0.00285585,-0.00424052,-0.00294778,-0.00323187,-0.00290969,0.00501246,-0.0047815,-0.00161768,-0.00363865,0.00598847,-0.000725665,0.00170389,0.00414919,0.00025728,0.00499104,0.00629827,-0.000915455
lamp,0.376678,-0.00400604,0.00440262,0.00217523,0.00418857,-0.00260657,0.00736985,0.000193698,0.000633509,-0.00504751,-0.00213486,0.00325124,-0.000182941,0.00265232,-0.00241069,-0.00251714,0.00158893,0.000129588,-0.00811778,-0.000860738
writing,0.388689,0.00358463,-0.00723786,0.00373439,0.00163041,0.0018779,0.00658122,-0.000428917,-0.00227524,0.00188823,0.00189834,0.0014461,0.0079945,-0.00539949,-0.00051955,-0.00108256,0.0026464,-8.3942e-05,0.00592511,-0.00735624
better,0.502277,0.00673324,0.000648682,-0.000992246,0.00396035,0.00106131,-0.00307983,0.00235316,0.00291618,0.00234237,-0.000401611,0.000770762,0.00449105,-0.00263563,0.00141184,4.52447e-05,0.00139351,-0.00210142,0.00313239,0.00422159
minute,-0.014687,-0.00692645,0.0031903,-0.00169624,-0.0020365,-0.00482667,-0.00320689,0.00271386,0.00933134,0.000656673,-0.00101395,0.00288925,0.00231316,0.00117591,-0.00337822,0.00527584,0.003303,0.00184148,0.0020081,0.00443213
travelling,0.442045,0.00713219,-0.00473853,-0.00421916,-0.00490273,0.00285573,0.00171709,0.00239279,-0.00790492,-0.00377474,-0.00203471,-0.000229676,-0.00945879,-0.00398093,0.00407777,-0.00486706,0.000216834,0.00102418,-0.000391442,0.00471082
might,-0.615313,-0.00224274,0.00645146,-0.0106162,-0.00129119,0.00286445,0.00144882,0.000907002,-0.00413143,-0.00751289,0.00237432,0.0041473,-0.0071678,-0.00192968,-0.00485156,-0.00539175,0.00650153,0.00748035,-0.000275314,0.00486344
happened,0.573976,0.00035373,0.000744409,-0.00451804,-0.00288844,0.00929462,0.00158791,-0.00620018,0.00162606,-0.00267893,-0.000253928,-0.000586898,-0.00269444,0.00164504,-0.00137409,0.00739477,-0.00907424,-9.46037e-05,0.00682436,0.00439419
then,-0.810627,0.00021925,-0.000633257,-0.00207612,-0.00245684,-4.34984e-05,-0.00212791,-0.00602078,0.00210827,-0.00396103,-0.00226078,0.000801608,0.000660014,-0.00493795,0.00102556,0.00440872,-0.00212149,-0.0055224,-0.00658793,-0.000344054
evening,0.340864,-0.00117495,0.00274802,-0.00274066,0.000390268,-0.00153742,-0.00329655,-0.00543485,0.00175748,0.000130629,-0.00074637,-0.000620248,0.00443429,0.00546185,-0.00486672,0.00155129,0.00765887,0.00163997,0.00228797,-0.00407808
return,0.569634,-0.00404049,0.00147777,0.0043662,-0.00403256,-0.00591459,0.000698612,-0.00341332,0.00140794,0.00285582,0.00614383,0.00728151,0.00606495,0.00153957,0.00759968,0.00338801,0.00147089,0.00111945,-0.00069942,0.0019904
matches,0.216649,0.00579093,0.00296281,0.000100577,-0.000675367,-0.00198576,-0.00516235,0.000454312,0.00418581,-0.00444651,0.00419091,0.00782013,0.0020663,-0.0005376,-0.0059073,-0.000410451,-0.0036696,0.00486163,0.00364899,-0.0019002
safe,0.453202,-0.00864007,-0.00669957,-0.00628303,0.00140612,0.000336479,-0.00633677,-0.0018091,-0.000206358,0.00305522,0.00376922,-0.000674346,0.00308603,0.00175642,-0.00420015,-0.00124144,0.00461915,0.000914728,0.00194763,0.00699563
they,-1.4902,-0.010741,-0.00268708,-0.0010419,-0.00506637,-0.00567748,-0.00174582,0.00568829,6.45593e-05,-0.00203685,0.0109167,-0.00173377,0.00331367,0.00607529,0.0059056,0.00252332,-0.00146548,-0.00526114,-0.00618217,-0.00646148
hands,0.104636,0.00252184,-0.00478498,0.000974041,-0.00425633,0.00294813,0.000232176,-0.00105798,0.00473439,-0.00678298,-0.00781474,0.0031649,-0.0018414,-0.00436019,-0.00175499,0.00370074,0.00109443,0.00171612,-0.000818505,0.00115818
not,-1.68748,-0.00665479,0.0069551,-0.00660702,-0.00350067,0.000604876,-0.00416704,-0.00306882,0.00201311,-0.00537175,0.00404503,0.00173923,0.00197522,0.00235445,0.00389466,-0.00153873,-0.00205936,0.00597416,0.000877351,-0.00198862
now,-1.185,0.00504135,0.00130343,0.00301613,0.00174576,-0.00240931,0.00116404,-0.000578555,-0.00570451,-0.000334088,-0.00134908,-0.00119643,0.000970887,-0.0076286,0.00730793,-0.00467309,-0.00297624,0.000806957,-0.00513215,0.00394357
hall,0.543542,0.00104366,0.00345486,-0.00324523,0.00861251,-0.00243318,-4.71203e-06,-0.000555353,-0.00278495,0.00089181,0.000475684,0.00336719,0.00194501,-0.00615994,0.00178222,-0.00288894,0.00154969,0.00311907,0.00181281,-9.61656e-05
nor,0.387354,-0.00181959,0.000608842,0.00117689,0.00365206,3.56256e-05,0.00265485,-0.00390738,0.00754653,0.00239563,0.000310423,-0.00367021,-0.00741131,-0.003506,-0.00343551,-0.00291597,0.00157834,0.00201582,-0.00826292,0.00346871
mystery,0.709416,-0.00401019,-0.00326826,0.00398477,-0.00132144,-0.00302703,-0.000539348,-0.00495718,0.00299004,0.00257339,0.00499291,0.00261672,0.00731527,-0.00318899,-0.00605856,0.00023661,-0.00194065,-0.00571698,0.00225861,-0.00111625
mere,0.159433,0.00103487,0.00141025,7.75154e-05,-0.00589739,-0.00310983,-0.000946526,0.00746341,-0.00135502,0.00147505,0.000376865,0.000305573,-0.00464884,0.00147177,-0.00559492,-0.00126124,0.00451805,0.00551454,-0.00301851,-0.00170191
meat,0.59722,-0.000321703,0.00676346,0.000994406,-0.00514604,-0.00246564,-0.00279039,-0.0053679,-0.00168383,0.00591656,-0.00123681,0.0057331,0.00173042,0.00192497,-0.00161,0.00171291,0.00182353,-0.000756795,0.00128536,-0.00635926
always,0.17641,0.00609808,-0.00440175,-0.00258514,0.00343191,0.00106748,0.00654333,0.00743871,-0.00634256,-0.000694397,0.00167963,-0.000257175,0.00197521,0.00123875,-0.0101753,-0.00205696,-0.00422631,0.00207215,-7.49426e-05,-0.00016031
stopped,0.406961,-0.0065753,-0.00107756,-0.00286962,0.0018412,0.00371379,-0.00378559,0.00408749,-0.00364888,-0.00110015,-0.00260011,-0.00119029,-0.00138488,0.00108563,0.00147525,-0.00324946,-0.000226306,-0.00148119,0.00364125,0.00194874
each,-0.322964,0.00196363,0.00127478,-0.00393227,-0.00487374,-0.00655511,-0.00183811,0.00153793,-0.000439757,0.00578336,-0.00592417,-0.00944027,-0.000986031,-0.00477244,0.00245782,0.00393744,-0.00298064,0.00420141,-0.00831324,0.0010123
found,-0.925443,-0.000797581,-0.00461516,-0.0070039,0.00102257,0.00369594,-0.000487555,0.000450654,0.000413739,-0.000170025,0.0037411,-0.000705115,0.000770851,-0.00222572,0.00100507,-0.00596737,-0.000598259,-0.00133974,0.00401639,-0.00129917
went,-0.898774,-0.00377352,-0.00142302,0.00768197,-0.0074112,-0.00317152,0.00133657,-0.000338902,0.00170522,0.00244752,-0.00120561,0.00375682,0.00194823,-0.000111936,0.00316773,-0.00499516,0.00160915,0.00203615,-0.00629288,-0.00107109
side,0.210738,0.00126956,-0.00500372,0.00709175,-0.00181173,0.000669488,-0.0019129,-0.00347327,-0.00225453,-0.00377876,0.000288941,-0.00451061,-0.00220023,-0.00280311,0.0016775,0.00246979,0.00350664,-0.00136394,0.00372133,0.00238381
mean,0.429955,-2.95751e-05,0.00126257,-0.00271327,-0.00172881,0.00239677,-0.00112538,-0.00516537,-0.00451333,0.000673016,-0.00484992,-0.00788942,-0.00220218,-0.00223103,0.000838593,0.000290138,-0.00370838,0.000365311,0.00181568,0.00315836
either,0.468154,-0.00564438,0.00477016,0.00520553,0.00199548,0.000752807,-0.0014782,0.000428421,-0.000885329,0.0100795,-0.0002173,-0.000191648,-0.000111855,0.00791558,0.0035454,-0.00174364,0.00161849,-0.0053866,0.0050812,0.0045089
domain,0.361038,-0.00141122,-0.000206462,0.00116338,-0.00344293,0.00685204,0.00546744,0.00601407,-0.00189243,0.00976124,-0.00308886,-0.00220352,0.00274947,-0.00445532,-0.00203426,-0.00249233,0.00236808,-0.00047593,-0.00167349,4.93135e-05
just,0.066935,-0.00288763,0.00616187,0.00156677,0.000985024,-0.00355066,0.00155556,0.00368802,-0.007219,-0.00108302,0.00295847,0.00422759,-0.00547388,0.000898672,0.00280653,-0.00461246,-0.00312171,-0.00227004,-0.00198405,0.00418399
house,0.616198,0.00233815,0.00655568,-0.00214166,-0.00123641,-0.0041933,0.00336332,-0.00133047,-0.00056528,-0.00108026,0.00486515,0.00421777,-0.00251743,0.0031933,0.00244253,-0.008288,0.00243181,-0.00284364,-0.00550414,5.63683e-05
hard,0.446331,9.12962e-05,-0.00235478,-0.00186848,0.000936519,0.005668,4.54532e-06,-3.58533e-05,0.00725937,-0.00315326,-0.00306727,-0.00540535,0.00191931,-0.00154054,-0.00324004,-0.00426033,0.00235832,-0.00858748,-0.00205086,-0.00774562
idea,0.58551,0.002951,0.00294985,0.00372115,0.00114889,0.00388365,0.00336832,-0.000506333,-0.00935815,-0.00774586,-0.00504846,0.00439777,-0.00708037,0.0067897,0.000110978,-0.000617635,0.00160085,-0.00405707,0.00210558,-0.00218958
laboratory,0.228555,0.0039183,0.00626241,0.00362292,0.00212079,-0.000189173,0.00306025,-0.000569627,-0.00397755,-0.00227559,0.00103178,0.00239914,-0.00188411,0.0017631,0.000352362,0.00182965,0.000974122,-0.00515186,-0.000813534,-0.000941893
morning,0.312874,0.00506647,-0.00232169,-0.00131762,0.00384074,0.00163607,-1.43081e-05,0.00151251,-0.000582074,0.00201734,0.00167316,0.0042462,0.00194216,-0.00463114,-0.00253378,0.00465297,-0.00185529,-0.00155608,0.00135847,-0.00149982
thick,0.0638094,-0.00785715,0.00574879,0.00120488,-0.000215075,0.00349842,-0.000671165,-0.00177715,0.00341314,-0.0106012,0.00127547,0.00196914,0.00833362,0.00220179,-0.00575187,-0.00119738,0.00137646,-0.00672083,0.00131772,8.38342e-05
really,0.350536,0.00555353,-0.000853365,4.83667e-05,-0.00108156,-0.00130454,-0.000464701,-0.0053623,-0.00357289,-0.00234789,0.0028788,-0.000519864,0.00749213,-0.00218694,0.000433343,0.00267865,-0.000757663,0.00012592,-0.00333075,-0.00191435
large,0.132151,0.000111889,0.000589641,-0.000413217,0.000463368,-0.00124296,-0.00280487,-0.00242267,-0.00730004,-0.00156979,0.00122127,0.00980116,0.0030437,0.00106213,-0.00344919,-0.0011809,0.00505025,0.000979351,-0.00138572,-0.000364512
by,-1.90765,0.00767622,-0.00297843,0.000533391,0.00440288,-0.00585815,0.00548281,-0.00190889,0.00841431,0.00302837,-0.000749691,-0.00630789,-0.00132029,0.00597571,-0.00323343,0.00190106,-0.00549358,0.00289804,0.000912964,-0.00474277
opened,0.309928,0.00461807,0.00831803,0.0059554,0.00320108,0.0039434,0.00559188,0.00104637,0.000196854,0.00156858,0.00166091,0.00340696,-0.00177585,-0.00683343,-0.0016789,0.00591143,-0.00144703,-0.00579044,0.00242427,0.000906239
